building_subtype,climate_zone,year_built,weekly_hours,gfa,fifth_percentile,twenty_fifth_percentile,median,mean,seventy_fifth_percentile,ninety_fifth_percentile,climate_zone_description,year_reported,row_count
Library,2B,All,60.01 - 84,"100,000 - 199,999",,,,,,,Hot Dry,2023,≤5
Library,2B,All,60.01 - 84,"25,000 - 49,999",,,,,,,Hot Dry,2023,≤5
Library,2B,All,60.01 - 84,All,39.65,50.05,54.2,55.03333333333333,62.85,69.5,Hot Dry,2023,6-29
Library,2B,All,84.01-167,"100,000 - 199,999",,,,,,,Hot Dry,2023,≤5
Library,2B,All,84.01-167,All,,,,,,,Hot Dry,2023,≤5
Library,2B,All,All,"10,000 - 24,999",,,,,,,Hot Dry,2023,≤5
Library,2B,All,All,"100,000 - 199,999",,,,,,,Hot Dry,2023,≤5
Library,2B,All,All,"25,000 - 49,999",,,,,,,Hot Dry,2023,≤5
Library,2B,All,All,All,32.5,38.574999999999996,50.7,49.9875,58.55,68.89999999999999,Hot Dry,2023,6-29
Library,3A,1946-1959,48.01 - 60,"200,000 - 499,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1946-1959,48.01 - 60,All,,,,,,,Warm Humid,2023,≤5
Library,3A,1946-1959,60.01 - 84,"1,000 - 4,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1946-1959,60.01 - 84,All,,,,,,,Warm Humid,2023,≤5
Library,3A,1946-1959,All,"1,000 - 4,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1946-1959,All,"200,000 - 499,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1946-1959,All,All,,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,40-48,"5,000 - 9,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,40-48,All,,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,48.01 - 60,"10,000 - 24,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,48.01 - 60,All,,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,60.01 - 84,"1,000 - 4,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,60.01 - 84,"100,000 - 199,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,60.01 - 84,"200,000 - 499,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,60.01 - 84,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,60.01 - 84,"5,000 - 9,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,60.01 - 84,All,19.975,31.2,66.05,69.46666666666667,97.75,129.6,Warm Humid,2023,6-29
Library,3A,1960-1979,All,"1,000 - 4,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,All,"10,000 - 24,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,All,"100,000 - 199,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,All,"200,000 - 499,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,All,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1960-1979,All,"5,000 - 9,999",20.53,40.05,52.5,56.114285714285714,69.65,98.57,Warm Humid,2023,6-29
Library,3A,1960-1979,All,All,24.415,51.974999999999994,89.25,76.68571428571428,97.85,130.10999999999999,Warm Humid,2023,6-29
Library,3A,1980-1999,48.01 - 60,"10,000 - 24,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,48.01 - 60,"500,000 - 999,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,48.01 - 60,All,,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,60.01 - 84,"10,000 - 24,999",33.425,33.8,36.75,40.96666666666667,39.85,58.95,Warm Humid,2023,6-29
Library,3A,1980-1999,60.01 - 84,"100,000 - 199,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,60.01 - 84,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,60.01 - 84,All,33.44,34.7,40.2,69.23333333333333,75.4,157.47999999999996,Warm Humid,2023,6-29
Library,3A,1980-1999,84.01-167,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,84.01-167,All,,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,All,"10,000 - 24,999",33.44,34.7,40.2,55.53333333333333,65.2,100.39999999999999,Warm Humid,2023,6-29
Library,3A,1980-1999,All,"100,000 - 199,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,All,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,All,"500,000 - 999,999",,,,,,,Warm Humid,2023,≤5
Library,3A,1980-1999,All,All,33.464999999999996,38.5,52.9,68.7,79.975,141.15499999999997,Warm Humid,2023,6-29
Library,3A,2000-2009,40-48,"10,000 - 24,999",,,,,,,Warm Humid,2023,≤5
Library,3A,2000-2009,40-48,All,,,,,,,Warm Humid,2023,≤5
Library,3A,2000-2009,48.01 - 60,"10,000 - 24,999",50.325,58.025,78.65,82.38333333333334,102.42500000000001,121.675,Warm Humid,2023,6-29
Library,3A,2000-2009,48.01 - 60,All,50.325,58.025,78.65,82.38333333333334,102.42500000000001,121.675,Warm Humid,2023,6-29
Library,3A,2000-2009,60.01 - 84,"10,000 - 24,999",,,,,,,Warm Humid,2023,≤5
Library,3A,2000-2009,60.01 - 84,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,2000-2009,60.01 - 84,"5,000 - 9,999",,,,,,,Warm Humid,2023,≤5
Library,3A,2000-2009,60.01 - 84,All,,,,,,,Warm Humid,2023,≤5
Library,3A,2000-2009,All,"10,000 - 24,999",40.95,48.425,62.95,72.2875,90.475,119.90499999999999,Warm Humid,2023,6-29
Library,3A,2000-2009,All,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,2000-2009,All,"5,000 - 9,999",,,,,,,Warm Humid,2023,≤5
Library,3A,2000-2009,All,All,41.65,50.075,62.95,71.87,87.35,118.13499999999998,Warm Humid,2023,6-29
Library,3A,2010 and after,48.01 - 60,"10,000 - 24,999",32.9,43.7,53.4,50.357142857142854,57.75,62.85,Warm Humid,2023,6-29
Library,3A,2010 and after,48.01 - 60,All,32.9,43.7,53.4,50.357142857142854,57.75,62.85,Warm Humid,2023,6-29
Library,3A,2010 and after,60.01 - 84,"10,000 - 24,999",36.325,48.4,49.55,71.61666666666666,78.675,143.425,Warm Humid,2023,6-29
Library,3A,2010 and after,60.01 - 84,All,36.325,48.4,49.55,71.61666666666666,78.675,143.425,Warm Humid,2023,6-29
Library,3A,2010 and after,All,"10,000 - 24,999",32.24,48.1,52.4,60.16923076923077,59.7,117.6999999999999,Warm Humid,2023,6-29
Library,3A,2010 and after,All,All,32.24,48.1,52.4,60.16923076923077,59.7,117.6999999999999,Warm Humid,2023,6-29
Library,3A,All,40-48,"10,000 - 24,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,40-48,"5,000 - 9,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,40-48,All,47.075,51.974999999999994,52.6,65.46666666666667,78.125,99.425,Warm Humid,2023,6-29
Library,3A,All,48.01 - 60,"10,000 - 24,999",34.7,53.25,64.2,74.22631578947369,92.25,125.11,Warm Humid,2023,6-29
Library,3A,All,48.01 - 60,"200,000 - 499,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,48.01 - 60,"500,000 - 999,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,48.01 - 60,All,35.0,52.4,59.7,71.32857142857142,91.9,125.0,Warm Humid,2023,6-29
Library,3A,All,60.01 - 84,"1,000 - 4,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,60.01 - 84,"10,000 - 24,999",33.0,34.7,40.2,54.92307692307692,49.8,117.6999999999999,Warm Humid,2023,6-29
Library,3A,All,60.01 - 84,"100,000 - 199,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,60.01 - 84,"200,000 - 499,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,60.01 - 84,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,60.01 - 84,"5,000 - 9,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,60.01 - 84,All,24.325,35.650000000000006,49.55,66.86923076923077,88.3,156.25,Warm Humid,2023,6-29
Library,3A,All,84.01-167,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,84.01-167,All,,,,,,,Warm Humid,2023,≤5
Library,3A,All,All,"1,000 - 4,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,All,"10,000 - 24,999",33.0,40.2,53.4,65.75151515151515,84.5,125.44,Warm Humid,2023,30-49
Library,3A,All,All,"100,000 - 199,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,All,"200,000 - 499,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,All,"25,000 - 49,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,All,"5,000 - 9,999",21.085,45.925,52.3,55.6125,61.175,97.71499999999999,Warm Humid,2023,6-29
Library,3A,All,All,"500,000 - 999,999",,,,,,,Warm Humid,2023,≤5
Library,3A,All,All,All,30.705000000000002,41.525000000000006,53.25,68.06666666666666,88.3,130.82499999999993,Warm Humid,2023,50-99
Library,3A,Before 1946,60.01 - 84,"1,000 - 4,999",,,,,,,Warm Humid,2023,≤5
Library,3A,Before 1946,60.01 - 84,All,,,,,,,Warm Humid,2023,≤5
Library,3A,Before 1946,All,"1,000 - 4,999",,,,,,,Warm Humid,2023,≤5
Library,3A,Before 1946,All,All,,,,,,,Warm Humid,2023,≤5
Library,3B,1946-1959,40-48,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1946-1959,40-48,All,,,,,,,Warm Dry,2023,≤5
Library,3B,1946-1959,60.01 - 84,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1946-1959,60.01 - 84,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1946-1959,60.01 - 84,All,,,,,,,Warm Dry,2023,≤5
Library,3B,1946-1959,All,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1946-1959,All,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1946-1959,All,All,17.745,22.55,26.9,28.45,29.75,45.36499999999999,Warm Dry,2023,6-29
Library,3B,1946-1959,Fewer than 40,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1946-1959,Fewer than 40,All,,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,40-48,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,40-48,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,40-48,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,40-48,All,,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,48.01 - 60,"10,000 - 24,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,48.01 - 60,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,48.01 - 60,All,,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,60.01 - 84,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,60.01 - 84,"10,000 - 24,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,60.01 - 84,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,60.01 - 84,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,60.01 - 84,"5,000 - 9,999",19.4,28.775,37.3,37.03333333333333,46.35,53.65,Warm Dry,2023,6-29
Library,3B,1960-1979,60.01 - 84,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,60.01 - 84,All,20.64,31.25,45.1,47.74,54.3,91.74999999999993,Warm Dry,2023,6-29
Library,3B,1960-1979,84.01-167,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,84.01-167,All,,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,All,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,All,"10,000 - 24,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,All,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,All,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,All,"5,000 - 9,999",20.255000000000003,28.425,29.05,34.8625,45.85,52.709999999999994,Warm Dry,2023,6-29
Library,3B,1960-1979,All,"50,000 - 99,999",32.45,37.55,55.6,60.74285714285714,65.4,113.45999999999995,Warm Dry,2023,6-29
Library,3B,1960-1979,All,All,16.85,29.025,39.4,45.79615384615385,54.3,116.5,Warm Dry,2023,6-29
Library,3B,1960-1979,Fewer than 40,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,Fewer than 40,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1960-1979,Fewer than 40,All,,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,40-48,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,40-48,All,,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,48.01 - 60,"10,000 - 24,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,48.01 - 60,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,48.01 - 60,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,48.01 - 60,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,48.01 - 60,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,48.01 - 60,All,28.36,39.349999999999994,43.4,48.9,55.15,76.64999999999998,Warm Dry,2023,6-29
Library,3B,1980-1999,60.01 - 84,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,60.01 - 84,"10,000 - 24,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,60.01 - 84,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,60.01 - 84,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,60.01 - 84,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,60.01 - 84,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,60.01 - 84,All,27.82,34.2,43.3,44.906666666666666,51.150000000000006,67.47999999999999,Warm Dry,2023,6-29
Library,3B,1980-1999,All,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,All,"10,000 - 24,999",27.259999999999998,28.45,35.4,41.8,43.775,74.63499999999998,Warm Dry,2023,6-29
Library,3B,1980-1999,All,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,All,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,All,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,All,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,1980-1999,All,All,26.86,37.099999999999994,43.4,46.47391304347826,53.45,76.23999999999998,Warm Dry,2023,6-29
Library,3B,2000-2009,40-48,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,40-48,All,,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,48.01 - 60,"10,000 - 24,999",23.235,28.65,38.85,42.675,47.225,76.09499999999997,Warm Dry,2023,6-29
Library,3B,2000-2009,48.01 - 60,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,48.01 - 60,All,23.64,28.7,37.7,42.12222222222222,47.2,73.87999999999998,Warm Dry,2023,6-29
Library,3B,2000-2009,60.01 - 84,"10,000 - 24,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,60.01 - 84,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,60.01 - 84,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,60.01 - 84,All,22.599999999999998,23.95,32.15,41.61666666666667,39.975,84.55000000000001,Warm Dry,2023,6-29
Library,3B,2000-2009,All,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,All,"10,000 - 24,999",23.59,28.65,39.35,45.458333333333336,47.225,95.02,Warm Dry,2023,6-29
Library,3B,2000-2009,All,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,All,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,All,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,All,All,22.0,28.5,37.7,53.18235294117647,47.2,128.4999999999999,Warm Dry,2023,6-29
Library,3B,2000-2009,Fewer than 40,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2000-2009,Fewer than 40,All,,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,48.01 - 60,"10,000 - 24,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,48.01 - 60,All,,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,60.01 - 84,"10,000 - 24,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,60.01 - 84,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,60.01 - 84,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,60.01 - 84,All,,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,All,"10,000 - 24,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,All,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,All,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,All,All,4.41,14.25,25.2,28.3,33.5,62.069999999999965,Warm Dry,2023,6-29
Library,3B,2010 and after,Fewer than 40,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,2010 and after,Fewer than 40,All,,,,,,,Warm Dry,2023,≤5
Library,3B,All,40-48,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,40-48,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,40-48,"5,000 - 9,999",15.520000000000001,21.700000000000003,28.1,28.67142857142857,30.7,46.36999999999998,Warm Dry,2023,6-29
Library,3B,All,40-48,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,40-48,All,15.620000000000001,27.975,32.0,52.358333333333334,52.55,141.14499999999987,Warm Dry,2023,6-29
Library,3B,All,48.01 - 60,"10,000 - 24,999",14.88,28.7,40.4,45.12307692307692,47.3,88.11999999999999,Warm Dry,2023,6-29
Library,3B,All,48.01 - 60,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,48.01 - 60,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,48.01 - 60,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,48.01 - 60,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,48.01 - 60,All,19.02,30.15,43.4,49.14736842105263,55.15,95.60999999999991,Warm Dry,2023,6-29
Library,3B,All,60.01 - 84,"1,000 - 4,999",22.220000000000002,25.7,34.4,39.4,45.099999999999994,70.67999999999998,Warm Dry,2023,6-29
Library,3B,All,60.01 - 84,"10,000 - 24,999",14.220000000000002,26.7,32.5,36.761538461538464,40.6,72.01999999999994,Warm Dry,2023,6-29
Library,3B,All,60.01 - 84,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,60.01 - 84,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,60.01 - 84,"25,000 - 49,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,60.01 - 84,"5,000 - 9,999",17.02,25.7,29.0,34.36666666666667,45.6,52.239999999999995,Warm Dry,2023,6-29
Library,3B,All,60.01 - 84,"50,000 - 99,999",35.825,44.15,49.2,49.61666666666667,51.625,66.2,Warm Dry,2023,6-29
Library,3B,All,60.01 - 84,All,18.950000000000003,27.1,37.0,41.21304347826087,47.95,76.0,Warm Dry,2023,30-49
Library,3B,All,84.01-167,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,84.01-167,All,,,,,,,Warm Dry,2023,≤5
Library,3B,All,All,"1,000 - 4,999",20.3,22.6,34.4,54.81818181818182,47.3,161.7,Warm Dry,2023,6-29
Library,3B,All,All,"10,000 - 24,999",10.049999999999999,28.35,36.05,40.94230769230769,46.925000000000004,90.14999999999999,Warm Dry,2023,6-29
Library,3B,All,All,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,All,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,All,"25,000 - 49,999",23.56,31.7,38.5,40.977777777777774,53.0,59.58,Warm Dry,2023,6-29
Library,3B,All,All,"5,000 - 9,999",15.760000000000002,26.65,29.1,33.09473684210526,44.45,55.099999999999994,Warm Dry,2023,6-29
Library,3B,All,All,"50,000 - 99,999",32.825,42.5,51.150000000000006,56.15,56.675,98.25999999999996,Warm Dry,2023,6-29
Library,3B,All,All,All,15.9,28.1,37.7,43.554117647058824,50.2,90.43999999999998,Warm Dry,2023,50-99
Library,3B,All,Fewer than 40,"1,000 - 4,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,Fewer than 40,"200,000 - 499,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,Fewer than 40,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,Fewer than 40,"50,000 - 99,999",,,,,,,Warm Dry,2023,≤5
Library,3B,All,Fewer than 40,All,10.450000000000001,20.6,29.6,26.32857142857143,33.1,38.46999999999999,Warm Dry,2023,6-29
Library,3B,Before 1946,40-48,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,Before 1946,40-48,All,,,,,,,Warm Dry,2023,≤5
Library,3B,Before 1946,60.01 - 84,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,Before 1946,60.01 - 84,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,Before 1946,60.01 - 84,All,,,,,,,Warm Dry,2023,≤5
Library,3B,Before 1946,All,"100,000 - 199,999",,,,,,,Warm Dry,2023,≤5
Library,3B,Before 1946,All,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,Before 1946,All,All,,,,,,,Warm Dry,2023,≤5
Library,3B,Before 1946,Fewer than 40,"5,000 - 9,999",,,,,,,Warm Dry,2023,≤5
Library,3B,Before 1946,Fewer than 40,All,,,,,,,Warm Dry,2023,≤5
Library,3C,1946-1959,60.01 - 84,"100,000 - 199,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1946-1959,60.01 - 84,All,,,,,,,Warm Marine,2023,≤5
Library,3C,1946-1959,All,"100,000 - 199,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1946-1959,All,All,,,,,,,Warm Marine,2023,≤5
Library,3C,1960-1979,60.01 - 84,"10,000 - 24,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1960-1979,60.01 - 84,"50,000 - 99,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1960-1979,60.01 - 84,All,,,,,,,Warm Marine,2023,≤5
Library,3C,1960-1979,84.01-167,"100,000 - 199,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1960-1979,84.01-167,All,,,,,,,Warm Marine,2023,≤5
Library,3C,1960-1979,All,"10,000 - 24,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1960-1979,All,"100,000 - 199,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1960-1979,All,"50,000 - 99,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1960-1979,All,All,,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,48.01 - 60,"25,000 - 49,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,48.01 - 60,"50,000 - 99,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,48.01 - 60,All,,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,60.01 - 84,"5,000 - 9,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,60.01 - 84,"50,000 - 99,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,60.01 - 84,All,,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,84.01-167,"100,000 - 199,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,84.01-167,All,,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,All,"1,000 - 4,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,All,"10,000 - 24,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,All,"100,000 - 199,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,All,"25,000 - 49,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,All,"5,000 - 9,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,All,"50,000 - 99,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,All,All,22.419999999999998,29.1,38.9,49.823076923076925,49.6,113.85999999999987,Warm Marine,2023,6-29
Library,3C,1980-1999,Fewer than 40,"1,000 - 4,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,Fewer than 40,"10,000 - 24,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,Fewer than 40,"5,000 - 9,999",,,,,,,Warm Marine,2023,≤5
Library,3C,1980-1999,Fewer than 40,All,21.5,28.275,37.9,57.71666666666667,46.925,143.875,Warm Marine,2023,6-29
Library,3C,2000-2009,40-48,"10,000 - 24,999",,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,40-48,All,,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,48.01 - 60,"50,000 - 99,999",,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,48.01 - 60,All,,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,60.01 - 84,"5,000 - 9,999",,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,60.01 - 84,"50,000 - 99,999",,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,60.01 - 84,All,,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,All,"10,000 - 24,999",47.02,65.625,71.15,70.14,78.10000000000001,87.92999999999999,Warm Marine,2023,6-29
Library,3C,2000-2009,All,"25,000 - 49,999",,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,All,"5,000 - 9,999",,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,All,"50,000 - 99,999",,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,All,All,41.36,62.625,71.15,69.35,77.44999999999999,91.92,Warm Marine,2023,6-29
Library,3C,2000-2009,Fewer than 40,"10,000 - 24,999",50.78,71.02499999999999,72.7,72.7375,80.625,88.59,Warm Marine,2023,6-29
Library,3C,2000-2009,Fewer than 40,"25,000 - 49,999",,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,Fewer than 40,"5,000 - 9,999",,,,,,,Warm Marine,2023,≤5
Library,3C,2000-2009,Fewer than 40,All,40.96,67.0,71.2,70.96153846153847,79.4,93.61999999999999,Warm Marine,2023,6-29
