id,from_buildingsnapshot_id,to_buildingsnapshot_id
709154,6533837,6631277
709155,6565732,6631277
709156,6540192,6631278
709157,6565731,6631278
709158,6539369,6631279
709159,6565730,6631279
709160,6532046,6631280
709161,6565729,6631280
709162,6532799,6631281
709163,6565727,6631281
709164,6533452,6631282
709165,6565728,6631282
709166,6542611,6631283
709167,6565726,6631283
709168,6538672,6631284
709169,6565725,6631284
709170,6536034,6631285
709171,6565724,6631285
709172,6631274,6631286
709173,6565723,6631286
709174,6534073,6631287
709175,6565722,6631287
709176,6540322,6631288
709177,6565721,6631288
709178,6533825,6631289
709179,6565719,6631289
709180,6532166,6631290
709181,6565718,6631290
709182,6544559,6631291
709183,6565714,6631291
709184,6542912,6631292
709185,6565715,6631292
709186,6532832,6631293
709187,6565713,6631293
709188,6533692,6631294
709189,6565712,6631294
709190,6541511,6631295
709191,6565711,6631295
709192,6631286,6631296
709193,6565710,6631296
709194,6539855,6631297
709195,6565709,6631297
709196,6539621,6631298
709197,6565708,6631298
709198,6532154,6631299
709199,6565707,6631299
709200,6537203,6631300
709201,6565706,6631300
709202,6543136,6631301
709203,6565705,6631301
709204,6532980,6631302
709205,6565704,6631302
709206,6544433,6631303
709207,6565703,6631303
709208,6533178,6631304
709209,6565701,6631304
709210,6536002,6631305
709211,6565700,6631305
709212,6631296,6631306
709213,6565698,6631306
709214,6539595,6631307
709215,6565697,6631307
709216,6544219,6631308
709217,6565696,6631308
709218,6542887,6631309
709219,6565695,6631309
709220,6532947,6631310
709221,6565694,6631310
709222,6532969,6631311
709223,6565693,6631311
709224,6544723,6631312
709225,6565692,6631312
709226,6544133,6631313
709227,6565691,6631313
709228,6536361,6631314
709229,6565689,6631314
709230,6542934,6631315
709231,6565690,6631315
709232,6543831,6631316
709233,6565688,6631316
709234,6535176,6631317
709235,6565686,6631317
709236,6532959,6631318
709237,6565685,6631318
709238,6631306,6631319
709239,6565684,6631319
709240,6535357,6631320
709241,6565683,6631320
709242,6536949,6631321
709243,6565681,6631321
709244,6539433,6631322
709245,6565682,6631322
709246,6544715,6631323
709247,6565680,6631323
709248,6533512,6631324
709249,6565679,6631324
709250,6535082,6631325
709251,6565677,6631325
709252,6539918,6631326
709253,6565678,6631326
709254,6542359,6631327
709255,6565676,6631327
709256,6539279,6631328
709257,6565675,6631328
709258,6536651,6631329
709259,6565674,6631329
709260,6631319,6631330
709261,6565673,6631330
709262,6537423,6631331
709263,6565672,6631331
709264,6533410,6631332
709265,6565671,6631332
709266,6536160,6631333
709267,6565670,6631333
709268,6536345,6631334
709269,6565669,6631334
709270,6536815,6631335
709271,6565667,6631335
709272,6543130,6631336
709273,6565666,6631336
709274,6543513,6631337
709275,6565665,6631337
709276,6539082,6631338
709277,6565664,6631338
709278,6543924,6631339
709279,6565663,6631339
709280,6631330,6631340
709281,6565662,6631340
709282,6541566,6631341
709283,6565661,6631341
709284,6544288,6631342
709285,6565660,6631342
709286,6532474,6631343
709287,6565659,6631343
709288,6541657,6631344
709289,6565658,6631344
709290,6536825,6631345
709291,6565657,6631345
709292,6536005,6631346
709293,6565656,6631346
709294,6532909,6631347
709295,6565655,6631347
709296,6532115,6631348
709297,6565653,6631348
709298,6542760,6631349
709299,6565654,6631349
709300,6539928,6631350
709301,6565652,6631350
709302,6536645,6631351
709303,6565651,6631351
709304,6539617,6631352
709305,6565650,6631352
709306,6631340,6631353
709307,6565648,6631353
709308,6539144,6631354
709309,6565646,6631354
709310,6531462,6631355
709311,6565647,6631355
709312,6538443,6631356
709313,6565645,6631356
709314,6539101,6631357
709315,6565643,6631357
709316,6534978,6631358
709317,6565642,6631358
709318,6531974,6631359
709319,6565641,6631359
709320,6544361,6631360
709321,6565640,6631360
709322,6542874,6631361
709323,6565639,6631361
709324,6543891,6631362
709325,6565638,6631362
709326,6631353,6631363
709327,6565637,6631363
709328,6536148,6631364
709329,6565635,6631364
709330,6539260,6631365
709331,6565634,6631365
709332,6537799,6631366
709333,6565633,6631366
709334,6538992,6631367
709335,6565631,6631367
709336,6533653,6631368
709337,6565632,6631368
709338,6544261,6631369
709339,6565630,6631369
709340,6532179,6631370
709341,6565629,6631370
709342,6542168,6631371
709343,6565628,6631371
709344,6541190,6631372
709345,6565627,6631372
709346,6536269,6631373
709347,6565625,6631373
709348,6542859,6631374
709349,6565626,6631374
709350,6537805,6631375
709351,6565623,6631375
709352,6539270,6631376
709353,6565622,6631376
709354,6539549,6631377
709355,6565621,6631377
709356,6542998,6631378
709357,6565618,6631378
709358,6541526,6631379
709359,6565617,6631379
709360,6540766,6631380
709361,6565616,6631380
709362,6539629,6631381
709363,6565615,6631381
709364,6539202,6631382
709365,6565614,6631382
709366,6542086,6631383
709367,6565613,6631383
709368,6537597,6631384
709369,6565611,6631384
709370,6537136,6631385
709371,6565612,6631385
709372,6539001,6631386
709373,6565610,6631386
709374,6532880,6631387
709375,6565609,6631387
709376,6626668,6631388
709377,6565608,6631388
709378,6536818,6631389
709379,6565607,6631389
709380,6536636,6631390
709381,6565606,6631390
709382,6631363,6631391
709383,6565605,6631391
709384,6540201,6631392
709385,6565603,6631392
709386,6540579,6631393
709387,6565604,6631393
709388,6538591,6631394
709389,6565602,6631394
709390,6536469,6631395
709391,6565601,6631395
709392,6540557,6631396
709393,6565600,6631396
709394,6539291,6631397
709395,6565599,6631397
709396,6539092,6631398
709397,6565598,6631398
709398,6536238,6631399
709399,6565597,6631399
709400,6542476,6631400
709401,6565596,6631400
709402,6536603,6631401
709403,6565595,6631401
709404,6539580,6631402
709405,6565594,6631402
709406,6541142,6631403
709407,6565593,6631403
709408,6540076,6631404
709409,6565592,6631404
709410,6543181,6631405
709411,6565591,6631405
709412,6539309,6631406
709413,6565589,6631406
709414,6540466,6631407
709415,6565590,6631407
709416,6533325,6631408
709417,6565587,6631408
709418,6538983,6631409
709419,6565586,6631409
709420,6533037,6631410
709421,6565585,6631410
709422,6539635,6631411
709423,6565584,6631411
709424,6540119,6631412
709425,6565583,6631412
709426,6536627,6631413
709427,6565582,6631413
709428,6539483,6631414
709429,6565581,6631414
709430,6538552,6631415
709431,6565579,6631415
709432,6539761,6631416
709433,6565580,6631416
709434,6536446,6631417
709435,6565578,6631417
709436,6543218,6631418
709437,6565576,6631418
709438,6538922,6631419
709439,6565575,6631419
709440,6536344,6631420
709441,6565573,6631420
709442,6539100,6631421
709443,6565574,6631421
709444,6541553,6631422
709445,6565572,6631422
709446,6540776,6631423
709447,6565570,6631423
709448,6533870,6631424
709449,6565571,6631424
709450,6536669,6631425
709451,6565568,6631425
709452,6531846,6631426
709453,6565567,6631426
709454,6539382,6631427
709455,6565566,6631427
709456,6536220,6631428
709457,6565565,6631428
709458,6536372,6631429
709459,6565564,6631429
709460,6539314,6631430
709461,6565563,6631430
709462,6536615,6631431
709463,6565562,6631431
709464,6540575,6631432
709465,6565560,6631432
709466,6538818,6631433
709467,6565559,6631433
709468,6539278,6631434
709469,6565558,6631434
709470,6540520,6631435
709471,6565557,6631435
709472,6534106,6631436
709473,6565556,6631436
709474,6535322,6631437
709475,6565555,6631437
709476,6537849,6631438
709477,6565554,6631438
709478,6536569,6631439
709479,6565553,6631439
709480,6531525,6631440
709481,6565552,6631440
709482,6533242,6631441
709483,6565550,6631441
709484,6533158,6631442
709485,6565549,6631442
709486,6543926,6631443
709487,6565548,6631443
709488,6539264,6631444
709489,6565547,6631444
709490,6540320,6631445
709491,6565546,6631445
709492,6540319,6631446
709493,6565545,6631446
709494,6533030,6631447
709495,6565544,6631447
709496,6537573,6631448
709497,6565543,6631448
709498,6538277,6631449
709499,6565542,6631449
709500,6542208,6631450
709501,6565541,6631450
709502,6538308,6631451
709503,6565540,6631451
709504,6538962,6631452
709505,6565539,6631452
709506,6540980,6631453
709507,6565538,6631453
709508,6544484,6631454
709509,6565537,6631454
709510,6539894,6631455
709511,6565536,6631455
709512,6537227,6631456
709513,6565535,6631456
709514,6532697,6631457
709515,6565534,6631457
709516,6542427,6631458
709517,6565533,6631458
709518,6542470,6631459
709519,6565531,6631459
709520,6542220,6631460
709521,6565530,6631460
709522,6538132,6631461
709523,6565529,6631461
709524,6539940,6631462
709525,6565528,6631462
709526,6533608,6631463
709527,6565526,6631463
709528,6536840,6631464
709529,6565525,6631464
709530,6542378,6631465
709531,6565524,6631465
709532,6532580,6631466
709533,6565523,6631466
709534,6539973,6631467
709535,6565522,6631467
709536,6531211,6631468
709537,6565521,6631468
709538,6536556,6631469
709539,6565520,6631469
709540,6539465,6631470
709541,6565518,6631470
709542,6540244,6631471
709543,6565516,6631471
709544,6533967,6631472
709545,6565517,6631472
709546,6538279,6631473
709547,6565515,6631473
709548,6539277,6631474
709549,6565514,6631474
709550,6532494,6631475
709551,6565513,6631475
709552,6543381,6631476
709553,6565512,6631476
709554,6534093,6631477
709555,6565511,6631477
709556,6536660,6631478
709557,6565510,6631478
709558,6533176,6631479
709559,6565508,6631479
709560,6539545,6631480
709561,6565507,6631480
709562,6539477,6631481
709563,6565506,6631481
709564,6534297,6631482
709565,6565504,6631482
709566,6538319,6631483
709567,6565502,6631483
709568,6533654,6631484
709569,6565503,6631484
709570,6538359,6631485
709571,6565501,6631485
709572,6536846,6631486
709573,6565500,6631486
709574,6531318,6631487
709575,6565499,6631487
709576,6534543,6631488
709577,6565498,6631488
709578,6542595,6631489
709579,6565497,6631489
709580,6539463,6631490
709581,6565496,6631490
709582,6539949,6631491
709583,6565495,6631491
709584,6536328,6631492
709585,6565494,6631492
709586,6539953,6631493
709587,6565493,6631493
709588,6532200,6631494
709589,6565492,6631494
709590,6535663,6631495
709591,6565491,6631495
709592,6539880,6631496
709593,6565490,6631496
709594,6538463,6631497
709595,6565489,6631497
709596,6531355,6631498
709597,6565487,6631498
709598,6536985,6631499
709599,6565488,6631499
709600,6533260,6631500
709601,6565486,6631500
709602,6542196,6631501
709603,6565485,6631501
709604,6536307,6631502
709605,6565483,6631502
709606,6532532,6631503
709607,6565484,6631503
709608,6540421,6631504
709609,6565481,6631504
709610,6536047,6631505
709611,6565480,6631505
709612,6534188,6631506
709613,6565477,6631506
709614,6534225,6631507
709615,6565476,6631507
709616,6535879,6631508
709617,6565475,6631508
709618,6535228,6631509
709619,6565474,6631509
709620,6533155,6631510
709621,6565473,6631510
709622,6540123,6631511
709623,6565472,6631511
709624,6631504,6631512
709625,6565471,6631512
709626,6536743,6631513
709627,6565470,6631513
709628,6538649,6631514
709629,6565469,6631514
709630,6531866,6631515
709631,6565468,6631515
709632,6544311,6631516
709633,6565467,6631516
709634,6536913,6631517
709635,6565466,6631517
709636,6537307,6631518
709637,6565465,6631518
709638,6532601,6631519
709639,6565464,6631519
709640,6540301,6631520
709641,6565463,6631520
709642,6535215,6631521
709643,6565462,6631521
709644,6540311,6631522
709645,6565461,6631522
709646,6538357,6631523
709647,6565460,6631523
709648,6536696,6631524
709649,6565459,6631524
709650,6533207,6631525
709651,6565457,6631525
709652,6533072,6631526
709653,6565458,6631526
709654,6539672,6631527
709655,6565456,6631527
709656,6532251,6631528
709657,6565454,6631528
709658,6533528,6631529
709659,6565455,6631529
709660,6531215,6631530
709661,6565453,6631530
709662,6631521,6631531
709663,6565452,6631531
709664,6533541,6631532
709665,6565451,6631532
709666,6541867,6631533
709667,6565450,6631533
709668,6538681,6631534
709669,6565448,6631534
709670,6534331,6631535
709671,6565447,6631535
709672,6538380,6631536
709673,6565446,6631536
709674,6541056,6631537
709675,6565445,6631537
709676,6536665,6631538
709677,6565444,6631538
709678,6543707,6631539
709679,6565442,6631539
709680,6533597,6631540
709681,6565441,6631540
709682,6544553,6631541
709683,6565440,6631541
709684,6542694,6631542
709685,6565439,6631542
709686,6540233,6631543
709687,6565438,6631543
709688,6534203,6631544
709689,6565437,6631544
709690,6539088,6631545
709691,6565436,6631545
709692,6534191,6631546
709693,6565434,6631546
709694,6533278,6631547
709695,6565435,6631547
709696,6539411,6631548
709697,6565433,6631548
709698,6534686,6631549
709699,6565432,6631549
709700,6544310,6631550
709701,6565431,6631550
709702,6531753,6631551
709703,6565430,6631551
709704,6542825,6631552
709705,6565428,6631552
709706,6631509,6631553
709707,6565427,6631553
709708,6631391,6631554
709709,6565429,6631554
709710,6533897,6631555
709711,6565426,6631555
709712,6535334,6631556
709713,6565424,6631556
709714,6542090,6631557
709715,6565425,6631557
709716,6532018,6631558
709717,6565423,6631558
709718,6537210,6631559
709719,6565422,6631559
709720,6539410,6631560
709721,6565421,6631560
709722,6542981,6631561
709723,6565420,6631561
709724,6541071,6631562
709725,6565419,6631562
709726,6531636,6631563
709727,6565418,6631563
709728,6631554,6631564
709729,6565417,6631564
709730,6533705,6631565
709731,6565416,6631565
709732,6535300,6631566
709733,6565415,6631566
709734,6540754,6631567
709735,6565414,6631567
709736,6538089,6631568
709737,6565413,6631568
709738,6542846,6631569
709739,6565412,6631569
709740,6543335,6631570
709741,6565411,6631570
709742,6537414,6631571
709743,6565410,6631571
709744,6631564,6631572
709745,6565409,6631572
709746,6533092,6631573
709747,6565408,6631573
709748,6631572,6631574
709749,6565407,6631574
709750,6543397,6631575
709751,6565406,6631575
709752,6536681,6631576
709753,6565405,6631576
709754,6631574,6631577
709755,6565404,6631577
709756,6631577,6631578
709757,6565403,6631578
709758,6537241,6631579
709759,6565401,6631579
709760,6537752,6631580
709761,6565400,6631580
709762,6631578,6631581
709763,6565399,6631581
709764,6533253,6631582
709765,6565398,6631582
709766,6538137,6631583
709767,6565397,6631583
709768,6631581,6631584
709769,6565396,6631584
709770,6544647,6631585
709771,6565394,6631585
709772,6631584,6631586
709773,6565393,6631586
709774,6543773,6631587
709775,6565392,6631587
709776,6533096,6631588
709777,6565391,6631588
709778,6631586,6631589
709779,6565390,6631589
709780,6531821,6631590
709781,6565388,6631590
709782,6631589,6631591
709783,6565387,6631591
709784,6542250,6631592
709785,6565386,6631592
709786,6537318,6631593
709787,6565385,6631593
709788,6631591,6631594
709789,6565384,6631594
709790,6531330,6631595
709791,6565383,6631595
709792,6542237,6631596
709793,6565382,6631596
709794,6631594,6631597
709795,6565381,6631597
709796,6534822,6631598
709797,6565380,6631598
709798,6531632,6631599
709799,6565379,6631599
709800,6631597,6631600
709801,6565378,6631600
709802,6537956,6631601
709803,6565377,6631601
709804,6542661,6631602
709805,6565376,6631602
709806,6535241,6631603
709807,6565375,6631603
709808,6631600,6631604
709809,6565374,6631604
709810,6532664,6631605
709811,6565373,6631605
709812,6539892,6631606
709813,6565372,6631606
709814,6542151,6631607
709815,6565371,6631607
709816,6532637,6631608
709817,6565370,6631608
709818,6631604,6631609
709819,6565368,6631609
709820,6538392,6631610
709821,6565367,6631610
709822,6535783,6631611
709823,6565365,6631611
709824,6536168,6631612
709825,6565366,6631612
709826,6542446,6631613
709827,6565364,6631613
709828,6536531,6631614
709829,6565363,6631614
709830,6536916,6631615
709831,6565362,6631615
709832,6532325,6631616
709833,6565361,6631616
709834,6537681,6631617
709835,6565360,6631617
709836,6543620,6631618
709837,6565359,6631618
709838,6631609,6631619
709839,6565358,6631619
709840,6534806,6631620
709841,6565357,6631620
709842,6542334,6631621
709843,6565356,6631621
709844,6540488,6631622
709845,6565355,6631622
709846,6534341,6631623
709847,6565353,6631623
709848,6537692,6631624
709849,6565351,6631624
709850,6543909,6631625
709851,6565352,6631625
709852,6533050,6631626
709853,6565350,6631626
709854,6538236,6631627
709855,6565349,6631627
709856,6544704,6631628
709857,6565348,6631628
709858,6631619,6631629
709859,6565347,6631629
709860,6540008,6631630
709861,6565346,6631630
709862,6534284,6631631
709863,6565345,6631631
709864,6537888,6631632
709865,6565344,6631632
709866,6538208,6631633
709867,6565343,6631633
709868,6540068,6631634
709869,6565342,6631634
709870,6532280,6631635
709871,6565341,6631635
709872,6534944,6631636
709873,6565340,6631636
709874,6532091,6631637
709875,6565339,6631637
709876,6542924,6631638
709877,6565338,6631638
709878,6543908,6631639
709879,6565337,6631639
709880,6540517,6631640
709881,6565336,6631640
709882,6537657,6631641
709883,6565335,6631641
709884,6536313,6631642
709885,6565334,6631642
709886,6532530,6631643
709887,6565333,6631643
709888,6534074,6631644
709889,6565332,6631644
709890,6532877,6631645
709891,6565331,6631645
709892,6538874,6631646
709893,6565330,6631646
709894,6631629,6631647
709895,6565329,6631647
709896,6536708,6631648
709897,6565328,6631648
709898,6531519,6631649
709899,6565327,6631649
709900,6537141,6631650
709901,6565326,6631650
709902,6538156,6631651
709903,6565325,6631651
709904,6532861,6631652
709905,6565324,6631652
709906,6537545,6631653
709907,6565323,6631653
709908,6538865,6631654
709909,6565322,6631654
709910,6538567,6631655
709911,6565320,6631655
709912,6535784,6631656
709913,6565319,6631656
709914,6541777,6631657
709915,6565318,6631657
709916,6536487,6631658
709917,6565317,6631658
709918,6537795,6631659
709919,6565316,6631659
709920,6536568,6631660
709921,6565315,6631660
709922,6536400,6631661
709923,6565314,6631661
709924,6538143,6631662
709925,6565313,6631662
709926,6539945,6631663
709927,6565312,6631663
709928,6544403,6631664
709929,6565310,6631664
709930,6535926,6631665
709931,6565309,6631665
709932,6534569,6631666
709933,6565307,6631666
709934,6537193,6631667
709935,6565306,6631667
709936,6532332,6631668
709937,6565303,6631668
709938,6534156,6631669
709939,6565302,6631669
709940,6537100,6631670
709941,6565301,6631670
709942,6532723,6631671
709943,6565300,6631671
709944,6531371,6631672
709945,6565298,6631672
709946,6533488,6631673
709947,6565297,6631673
709948,6531138,6631674
709949,6565296,6631674
709950,6532281,6631675
709951,6565294,6631675
709952,6532379,6631676
709953,6565292,6631676
709954,6631664,6631677
709955,6565291,6631677
709956,6533263,6631678
709957,6565289,6631678
709958,6531247,6631679
709959,6565288,6631679
709960,6536596,6631680
709961,6565287,6631680
709962,6531712,6631681
709963,6565286,6631681
709964,6531644,6631682
709965,6565284,6631682
709966,6532783,6631683
709967,6565283,6631683
709968,6540967,6631684
709969,6565282,6631684
709970,6537852,6631685
709971,6565281,6631685
709972,6541400,6631686
709973,6565279,6631686
709974,6533101,6631687
709975,6565278,6631687
709976,6532242,6631688
709977,6565277,6631688
709978,6532058,6631689
709979,6565276,6631689
709980,6535144,6631690
709981,6565275,6631690
709982,6532478,6631691
709983,6565274,6631691
709984,6537119,6631692
709985,6565273,6631692
709986,6537625,6631693
709987,6565272,6631693
709988,6537855,6631694
709989,6565271,6631694
709990,6540335,6631695
709991,6565270,6631695
709992,6631677,6631696
709993,6565269,6631696
709994,6538017,6631697
709995,6565268,6631697
709996,6541992,6631698
709997,6565267,6631698
709998,6531778,6631699
709999,6565266,6631699
710000,6531976,6631700
710001,6565265,6631700
710002,6536007,6631701
710003,6565263,6631701
710004,6531526,6631702
710005,6565262,6631702
710006,6533842,6631703
710007,6565261,6631703
710008,6542674,6631704
710009,6565260,6631704
710010,6531939,6631705
710011,6565259,6631705
710012,6533335,6631706
710013,6565258,6631706
710014,6631696,6631707
710015,6565255,6631707
710016,6538472,6631708
710017,6565256,6631708
710018,6536623,6631709
710019,6565254,6631709
710020,6630022,6631710
710021,6565250,6631710
710022,6531941,6631711
710023,6565252,6631711
710024,6544460,6631712
710025,6565251,6631712
710026,6542961,6631713
710027,6565249,6631713
710028,6536590,6631714
710029,6565248,6631714
710030,6537993,6631715
710031,6565247,6631715
710032,6539486,6631716
710033,6565246,6631716
710034,6631708,6631717
710035,6565245,6631717
710036,6540855,6631718
710037,6565244,6631718
710038,6534997,6631719
710039,6565243,6631719
710040,6542999,6631720
710041,6565242,6631720
710042,6538170,6631721
710043,6565241,6631721
710044,6534706,6631722
710045,6565240,6631722
710046,6533104,6631723
710047,6565239,6631723
710048,6541753,6631724
710049,6565238,6631724
710050,6543541,6631725
710051,6565237,6631725
710052,6538356,6631726
710053,6565236,6631726
710054,6534935,6631727
710055,6565235,6631727
710056,6531937,6631728
710057,6565233,6631728
710058,6531666,6631729
710059,6565234,6631729
710060,6542586,6631730
710061,6565232,6631730
710062,6542247,6631731
710063,6565231,6631731
710064,6539597,6631732
710065,6565230,6631732
710066,6631707,6631733
710067,6565229,6631733
710068,6535309,6631734
710069,6565228,6631734
710070,6539933,6631735
710071,6565227,6631735
710072,6539837,6631736
710073,6565226,6631736
710074,6539618,6631737
710075,6565225,6631737
710076,6539547,6631738
710077,6565224,6631738
710078,6538513,6631739
710079,6565223,6631739
710080,6533015,6631740
710081,6565221,6631740
710082,6533323,6631741
710083,6565222,6631741
710084,6539754,6631742
710085,6565220,6631742
710086,6535915,6631743
710087,6565219,6631743
710088,6534063,6631744
710089,6565218,6631744
710090,6543014,6631745
710091,6565217,6631745
710092,6540479,6631746
710093,6565214,6631746
710094,6537797,6631747
710095,6565213,6631747
710096,6540933,6631748
710097,6565212,6631748
710098,6531513,6631749
710099,6565211,6631749
710100,6543616,6631750
710101,6565209,6631750
710102,6538388,6631751
710103,6565210,6631751
710104,6541909,6631752
710105,6565207,6631752
710106,6631733,6631753
710107,6565208,6631753
710108,6540299,6631754
710109,6565206,6631754
710110,6542984,6631755
710111,6565205,6631755
710112,6542190,6631756
710113,6565204,6631756
710114,6537465,6631757
710115,6565203,6631757
710116,6536613,6631758
710117,6565202,6631758
710118,6542429,6631759
710119,6565201,6631759
710120,6534725,6631760
710121,6565200,6631760
710122,6532904,6631761
710123,6565198,6631761
710124,6544028,6631762
710125,6565199,6631762
710126,6631687,6631763
710127,6565197,6631763
710128,6543329,6631764
710129,6565196,6631764
710130,6538323,6631765
710131,6565195,6631765
710132,6631667,6631766
710133,6565194,6631766
710134,6541953,6631767
710135,6565191,6631767
710136,6540512,6631768
710137,6565190,6631768
710138,6542657,6631769
710139,6565189,6631769
710140,6542576,6631770
710141,6565187,6631770
710142,6540267,6631771
710143,6565188,6631771
710144,6542856,6631772
710145,6565186,6631772
710146,6542599,6631773
710147,6565185,6631773
710148,6531794,6631774
710149,6565182,6631774
710150,6533956,6631775
710151,6565183,6631775
710152,6541363,6631776
710153,6565181,6631776
710154,6544645,6631777
710155,6565180,6631777
710156,6533129,6631778
710157,6565179,6631778
710158,6542026,6631779
710159,6565178,6631779
710160,6538560,6631780
710161,6565176,6631780
710162,6539337,6631781
710163,6565175,6631781
710164,6532320,6631782
710165,6565173,6631782
710166,6542323,6631783
710167,6565172,6631783
710168,6538786,6631784
710169,6565171,6631784
710170,6534845,6631785
710171,6565170,6631785
710172,6537041,6631786
710173,6565169,6631786
710174,6541831,6631787
710175,6565168,6631787
710176,6531923,6631788
710177,6565166,6631788
710178,6538454,6631789
710179,6565167,6631789
710180,6541278,6631790
710181,6565165,6631790
710182,6541092,6631791
710183,6565163,6631791
710184,6538713,6631792
710185,6565162,6631792
710186,6531319,6631793
710187,6565161,6631793
710188,6541537,6631794
710189,6565160,6631794
710190,6539902,6631795
710191,6565159,6631795
710192,6631753,6631796
710193,6565157,6631796
710194,6531194,6631797
710195,6565158,6631797
710196,6539208,6631798
710197,6565156,6631798
710198,6531178,6631799
710199,6565155,6631799
710200,6534641,6631800
710201,6565154,6631800
710202,6534387,6631801
710203,6565151,6631801
710204,6542441,6631802
710205,6565152,6631802
710206,6537717,6631803
710207,6565150,6631803
710208,6541494,6631804
710209,6565148,6631804
710210,6538780,6631805
710211,6565147,6631805
710212,6541246,6631806
710213,6565146,6631806
710214,6631796,6631807
710215,6565145,6631807
710216,6537159,6631808
710217,6565144,6631808
710218,6537179,6631809
710219,6565143,6631809
710220,6531719,6631810
710221,6565142,6631810
710222,6533770,6631811
710223,6565140,6631811
710224,6541288,6631812
710225,6565138,6631812
710226,6537339,6631813
710227,6565137,6631813
710228,6538722,6631814
710229,6565135,6631814
710230,6542501,6631815
710231,6565136,6631815
710232,6631807,6631816
710233,6565134,6631816
710234,6537429,6631817
710235,6565133,6631817
710236,6535942,6631818
710237,6565132,6631818
710238,6540197,6631819
710239,6565131,6631819
710240,6532241,6631820
710241,6565130,6631820
710242,6531870,6631821
710243,6565128,6631821
710244,6538376,6631822
710245,6565127,6631822
710246,6535175,6631823
710247,6565126,6631823
710248,6542563,6631824
710249,6565125,6631824
710250,6532417,6631825
710251,6565124,6631825
710252,6544209,6631826
710253,6565123,6631826
710254,6631816,6631827
710255,6565122,6631827
710256,6532808,6631828
710257,6565121,6631828
710258,6538828,6631829
710259,6565120,6631829
710260,6536354,6631830
710261,6565119,6631830
710262,6536578,6631831
710263,6565117,6631831
710264,6539490,6631832
710265,6565115,6631832
710266,6539915,6631833
710267,6565114,6631833
710268,6543152,6631834
710269,6565113,6631834
710270,6534825,6631835
710271,6565112,6631835
710272,6540212,6631836
710273,6565111,6631836
710274,6631827,6631837
710275,6565110,6631837
710276,6537148,6631838
710277,6565109,6631838
710278,6531109,6631839
710279,6565108,6631839
710280,6538402,6631840
710281,6565107,6631840
710282,6543606,6631841
710283,6565106,6631841
710284,6533097,6631842
710285,6565105,6631842
710286,6531322,6631843
710287,6565104,6631843
710288,6533772,6631844
710289,6565103,6631844
710290,6537508,6631845
710291,6565102,6631845
710292,6537033,6631846
710293,6565101,6631846
710294,6538972,6631847
710295,6565100,6631847
710296,6537482,6631848
710297,6565099,6631848
710298,6538826,6631849
710299,6565098,6631849
710300,6537436,6631850
710301,6565097,6631850
710302,6538548,6631851
710303,6565096,6631851
710304,6533420,6631852
710305,6565093,6631852
710306,6534490,6631853
710307,6565094,6631853
710308,6532262,6631854
710309,6565092,6631854
710310,6631679,6631855
710311,6565091,6631855
710312,6539383,6631856
710313,6565090,6631856
710314,6534443,6631857
710315,6565089,6631857
710316,6536501,6631858
710317,6565088,6631858
710318,6541320,6631859
710319,6565087,6631859
710320,6537170,6631860
710321,6565085,6631860
710322,6533395,6631861
710323,6565084,6631861
710324,6535620,6631862
710325,6565083,6631862
710326,6541486,6631863
710327,6565082,6631863
710328,6542507,6631864
710329,6565081,6631864
710330,6631855,6631865
710331,6565079,6631865
710332,6539925,6631866
710333,6565080,6631866
710334,6631837,6631867
710335,6565077,6631867
710336,6539707,6631868
710337,6565078,6631868
710338,6540573,6631869
710339,6565076,6631869
710340,6544353,6631870
710341,6565075,6631870
710342,6533361,6631871
710343,6565072,6631871
710344,6543738,6631872
710345,6565073,6631872
710346,6537120,6631873
710347,6565071,6631873
710348,6540805,6631874
710349,6565070,6631874
710350,6631865,6631875
710351,6565068,6631875
710352,6532010,6631876
710353,6565069,6631876
710354,6631603,6631877
710355,6565067,6631877
710356,6536624,6631878
710357,6565066,6631878
710358,6538508,6631879
710359,6565065,6631879
710360,6538421,6631880
710361,6565064,6631880
710362,6537151,6631881
710363,6565063,6631881
710364,6543285,6631882
710365,6565062,6631882
710366,6532660,6631883
710367,6565061,6631883
710368,6536610,6631884
710369,6565060,6631884
710370,6535724,6631885
710371,6565059,6631885
710372,6631875,6631886
710373,6565058,6631886
710374,6532162,6631887
710375,6565057,6631887
710376,6541832,6631888
710377,6565055,6631888
710378,6541959,6631889
710379,6565056,6631889
710380,6540463,6631890
710381,6565054,6631890
710382,6537112,6631891
710383,6565053,6631891
710384,6538154,6631892
710385,6565052,6631892
710386,6538433,6631893
710387,6565051,6631893
710388,6539301,6631894
710389,6565050,6631894
710390,6536931,6631895
710391,6565049,6631895
710392,6542996,6631896
710393,6565048,6631896
710394,6631886,6631897
710395,6565047,6631897
710396,6534130,6631898
710397,6565046,6631898
710398,6532024,6631899
710399,6565045,6631899
710400,6535440,6631900
710401,6565044,6631900
710402,6539890,6631901
710403,6565043,6631901
710404,6537737,6631902
710405,6565042,6631902
710406,6542952,6631903
710407,6565041,6631903
710408,6539368,6631904
710409,6565039,6631904
710410,6537402,6631905
710411,6565037,6631905
710412,6543311,6631906
710413,6565038,6631906
710414,6539222,6631907
710415,6565036,6631907
710416,6544185,6631908
710417,6565035,6631908
710418,6538444,6631909
710419,6565034,6631909
710420,6535582,6631910
710421,6565032,6631910
710422,6537810,6631911
710423,6565033,6631911
