ID,Building ID,Final Clean UBI
2656,3507252,59730016
2657,3361435,00172007
2658,3514785,00240870
2659,3514785,00240870
2660,3475570,00713159
2661,16459,01050055
2662,1159361,01070075
2663,1094153,01210820
2664,1470509,01400090
2665,16357,01410028
2666,1071483,01590082
2667,3267017,01590084
2668,3268854,01660042
2669,16460,01680825
2670,1390727,01860810
2671,19680,02130017
2672,3501158,02500051
2673,1583325,02670042
2674,3487836,03430023
2675,3920134,04310013
2676,3267016,05690080
2677,1583321,06250061
2678,3267015,06750850
2679,3507171,17092430
2680,3916703,20380010
2681,3916703,20380010
2682,3916525,20384003
2683,3916525,20384003
2684,3916583,34993020
2686,3760909,45090157
2687,3829893,50570803
2688,3361435,00172007
2689,3475570,00713159
2690,1470509,01400090
2691,1390727,01860810
2692,1034322,01970853
2693,1034332,01970854
2694,19680,02130017
2695,3501158,02500051
2696,1583325,02670042
2697,3487836,03430023
2698,3920134,04310013
2699,3858763,04470039
2700,1583321,06250061
2701,3916703,20380010
2702,3916525,20384003
2703,3916583,34993020
2704,3829893,50570803
2705,3025626,01270040
2706,3519199,06290041
2707,2798092,02990023
2708,17736,02500051
2709,2798092,02990831
2710,3361435,00172007
2711,3514785,00240870
2712,3772931,00400036
2713,3395641,00490044
2714,3475570,00713159
2715,16459,01050055
2716,1094153,01210820
2717,1470509,01400090
2718,16357,01410028
2719,1071483,01590082
2720,3267017,01590084
2721,3268854,01660042
2722,16460,01680825
2723,1390727,01860810
2724,3480699,01880072
2725,2923735,01920825
2726,19680,02130017
2727,1856025,02140102
2728,2774635,02140105
2729,1043010,02140109
2730,3501158,02500051
2731,1583325,02670042
2732,1380124,03160035
2733,3487836,03430023
2734,3795742,04190847
2735,3920134,04310013
2736,3858763,04470039
2737,1029531,04570039
2738,3514046,05142900
2739,3680678,05150158
2740,3267016,05690080
2741,1583321,06250061
2742,1831622,06280896
2743,2495052,06730847
2744,3267015,06750850
2745,3916703,20380010
2746,3916525,20384003
2747,3419535,21061085
2748,3926390,28490839
2749,3671428,31870053
2750,3916583,34993020
2751,3829893,50570803
2752,3488856,57410138
2753,3332272,05462282
2754,3332272,05462281
2755,1159361,01070075
2756,2035970,02530068
2757,5829,01830857
2758,6768,01260057
2759,13149,00720076
2760,16885,02140103
2761,17803,01620095
2762,25204,01160073
2763,1159361,01070075
2764,1406610,01680823
2765,1407276,02900044
2766,1409004,06260078
2767,1411409,01620037
2768,1411409,01620038
2769,1411409,01620074
2770,1411409,01620807
2771,1411409,01620808
2772,1411430,02200067
2773,1423276,01260062
2774,1423296,02510012
2775,1423392,01980846
2776,1423434,01620822
2777,1423464,01620077
2778,1423516,25350831
2779,1423556,25350830
2780,1423627,01840069
2781,1423975,01850042
2782,1424750,06260079
2783,1427938,02140859
2784,1429585,20490805
2785,1434327,06980032
2786,1498178,05360054
2787,1597342,01260058
2788,2058465,06720856
2789,2058465,06720856
2790,2226415,18020024
2791,2371594,12990991
2792,2590105,05420827
2799,2590124,00850844
2800,2590129,11900078
2801,2590132,11900842
2802,2590139,08000029
2803,2703000,00240885
2804,2786219,03480832
2805,2992806,02140854
2806,3238385,00730079
2807,3253388,26880043
2808,3267017,01590084
2809,3333296,22250842
2810,3417499,02100127
2811,3419984,0699N0023
2812,3419984,0699N2972
2813,3430106,04842714
2814,3435145,05282819
2815,3475610,01170879
2816,3481081,38540801
2817,3487836,03430023
2818,3487951,02830050
2819,3488104,00250808
2820,3490937,17981066
2821,3490937,18221066
2822,3490937,18231066
2823,3497644,0516S0862
2824,3497644,0516S0862
2825,3500007,00330087
2826,3500919,19290014
2827,3500928,19810012
2828,3500930,20460002
2829,3503081,05360053
2830,3503802,03692763
2831,3504029,18051068
2832,3506531,11872382
2833,3506588,13000532
2834,3507252,59730016
2835,3508102,20491080
2836,3508225,02102595
2837,3509928,00310835
2838,3511715,19720024
2839,3511798,05152875
2840,3511841,22341600
2841,3512672,03173086
2842,3512771,05173063
2843,3514785,00240870
2844,3515220,02122674
2845,3515226,02450843
2846,3515264,28680155
2847,3518256,04593038
2848,3531644,04720128
2849,3608806,00810843
2850,3622132,05282871
2851,3644406,05250840
2852,3656431,05610037
2853,3668860,05460819
2854,3670053,43930015
2855,3672127,17303074
2856,3679816,04490059
2857,3767439,10452860
2858,3767625,05152898
2859,3770872,21321086
2860,3795742,04190847
2861,3829893,50570803
2862,3858763,04470039
2863,3884259,25350039
2864,3919889,02230024
2865,3920134,04310013
2866,3956966,10250812
2867,3957505,10250811
2869,3979275,22081088
2870,3980574,
2871,3982680,2745F0815
2872,3984070,28480077
2873,3986541,01792173
2874,3986542,00812020
2875,3986543,01560034
2876,3987174,04530052
2877,3990119,06300072
2878,3990124,06300072
2879,3990214,00880334
2880,3990225,03773099
2881,3992774,33410812
2882,3994435,20510006
2883,3997113,03412634
2884,3998712,20371079
2885,3999186,33790820
2886,3999656,53590324
2887,3999668,31873080
2888,4000369,17343045
2889,4005378,25631613
2890,4006775,26120677
2891,4007383,02072515
2892,4007384,56270093
2893,4007391,04720128
2894,4007393,58710145
2895,4007394,04720128
2896,4007429,25601493
2897,4008015,26810799
2898,4008029,27910812
2899,4008030,58691137
2900,4008036,33210065
2902,4008453,36570832
2903,4008454,36570832
2904,4008456,36570832
2905,4008505,36570832
2906,4008506,36570832
2907,4008507,36570832
2908,4008510,36570832
2909,4008511,36570832
2910,4008512,36570832
2911,4008513,36570832
2912,4008514,36570832
2913,4008515,36570832
2914,4008516,36570832
2915,4008518,36570832
2916,4008525,36570832
2917,4008534,36570832
2918,4008538,17082440
2919,4013965,26611714
2920,4013975,07110160
2921,4013975,07110812
2922,4013975,07110813
2923,4013975,07117000
2924,4013975,07117002
2925,4013975,07117007
2926,4013975,07117009
2927,4013975,07117011
2928,4013975,07117018
2929,4013984,01800801
2930,4013992,02360067
2931,4014013,13001062
2932,4014015,01742153
2933,4014131,20371078
2934,4014509,18020823
2935,4014595,00382013
2937,4019557,26520806
2938,4020144,04480111
2939,4021082,PAR01420133
2940,4021091,19783014
2941,4021278,00720006
2943,4023957,01630055
2945,4028290,36570832
2946,4034763,02452247
2947,4036707,29110004
2948,4036721,03042506
2949,4036730,02092675
2950,4037053,19081073
2951,4052405,PAR02030087
2953,4014509,18020823
2954,4068835,28490839
2955,4052405,PAR02030087
2956,3994897,25281101
2957,3994900,00282010
2958,3994902,17082428
2959,3999116,25361117
2960,4000632,02362676
2961,4000634,02092932
2962,4000663,52790050
2963,4000666,25840827
2964,4000668,22341303
2965,4000672,28010803
2966,4000674,26221233
2967,4000677,22181092
2968,4000686,26711055
2969,4007344,10302855
2970,4007345,02812255
2971,4007348,25860812
2972,4007349,25911367
2973,4007886,26221234
2974,4007893,00162006
2975,4007429,25601493
2976,1424750,06260079
2977,1427938,02140859
2978,1429585,20490805
2979,2058465,06720856
2980,2226415,18020024
2981,3500007,00330087
2982,3920134,04310013
2983,16885,02140103
2984,3333296,22250842
2985,3487951,02830050
2986,3488104,00250808
2987,3497644,0516S0862
2988,3500919,19290014
2989,3500928,19810012
2990,3500930,20460002
2991,4019557,26520806
2992,3974484,00241726
2993,3979275,22081088
2994,3986541,01792173
2995,3986542,00812020
2996,3986543,01560034
2997,3503802,03692763
2998,3518256,04593038
2999,4008538,17082440
3000,1159361,01070075
3001,3506531,11872382
3002,3668860,05460819
3003,3481081,38540801
3004,4013992,02360067
3005,2371594,12990991
3006,3608806,00810843
3007,3999668,31873080
3008,4000369,17343045
3009,4013984,01800801
3010,3622132,05282871
3011,3435145,05282819
3012,3430106,04842714
3013,4014013,13001062
3014,3999656,53590324
3015,3644406,05250840
3016,3656431,05610037
3017,3770872,21321086
3018,4023957,01630055
3019,4021082,PAR01420133
3020,3992774,33410812
3021,3956966,10250812
3022,3957505,10250811
3023,4005378,25631613
3024,3509928,00310835
3025,3998712,20371079
3026,3997113,03412634
3027,4014015,01742153
3028,4013965,26611714
3029,4014131,20371078
3030,4036721,03042506
3031,4036730,02092675
3032,3999186,33790820
3033,3795742,04190847
3034,3829893,50570803
3035,3515220,02122674
3036,3515226,02450843
3037,3515264,28680155
3038,3531644,04720128
3039,4007391,04720128
3040,4007394,04720128
3041,3253388,26880043
3042,4008015,26810799
3043,4008029,27910812
3044,4008036,33210065
3045,1409004,06260078
3046,3238385,00730079
3047,2058465,06720849
3048,3497644,0516S0036
3049,4053839,29340802
3050,4104913,28970150
3051,4104918,31380067
3052,2962687,01620101
3053,3928825,31290802
3054,4014509,18020823
3056,3830280,02190018
3057,3830279,06300069
3058,1244899,38540802
3059,1753828,59120818
3060,3974484,01570107
3061,4019557,26520806
3062,3986468,28550078
3063,4053839,29340802
3066,1491224,05670062
3067,3612277,05670062
3068,1252352,04080837
3069,1252352,04080836
3070,3989934,02180824
3071,3984618,22100010
3072,3984805,22100001
3073,3987077,0004N0027
3075,3987144,33790823
3076,3988101,01950848
3077,3989117,07750828
3078,4020054,57821023
3079,4020000,07600031
3080,4019557,26520805
3081,4019482,56420001
3082,4018717,00730085
3083,4018402,04080837
3084,4018294,16560009
3085,4018277,04561960
3086,4014187,12991028
3087,4013982,01760062
3088,4013976,00080809
3089,4008593,26150098
3090,4007835,16012421
3091,4007724,02460017
3092,4007389,02090929
3093,4007108,02520836
3094,4006385,00670059
3095,4006362,36290814
3096,4005427,22100011
3097,4005350,25280891
3098,4005338,22100007
3099,4005326,28610078
3100,4000739,3377E0809
3101,3999934,38200082
3102,3999374,42590003
3103,3999200,33730835
3104,3998608,57830829
3105,3998588,25630865
3106,3997910,PAR01330130
3107,3997847,18190804
3108,3997829,25650804
3109,3997826,02120852
3110,3995408,33540026
3111,3995373,04553075
3112,3995108,11920818
3113,3995094,00920061
3114,3994437,57721019
3115,3994420,17980028
3116,3994309,13410861
3117,3993135,28650168
3118,3992747,25390820
3119,3991771,31151855
3120,3991736,01820084
3121,3991655,06192284
3122,3990460,07170812
3123,3990214,PAR00880334
3124,3990212,29670077
3125,3990210,02530806
3126,3990197,02500049
3127,3990149,04660841
3128,3990120,01970840
3129,3989980,05173053
3130,3989936,02180014
3131,3989907,02160035
3132,3989890,01840805
3133,3989772,00360846
3134,3984616,26670847
3135,3984355,35010125
3136,3984144,45110068
3137,3984106,45440179
3138,4367542,01270851
3139,3983055,38210045
3140,3982489,28010095
3141,3982256,03150027
3142,3982121,25890800
3143,3980574,02500047
3144,3964237,03420002
3145,3964237,03420811
3146,3964231,01160072
3147,3928873,01830107
3148,3919889,02230024
3149,3884974,06730847
3150,3857669,36890008
3151,3824549,01570866
3152,3767956,02220022
3153,3761920,01650814
3154,3680848,06770142
3155,3679339,17890802
3156,3644602,02200065
3157,3633445,26090668
3158,3633445,26090858
3159,3554570,01400876
3160,3531245,02890831
3161,3500929,01340825
3162,3494759,00900032
3163,3418890,02870813
3164,3418890,02870040
3165,3394177,02220019
3166,3364476,01130060
3167,3351531,21320032
3168,3351531,21320850
3169,3351519,00700881
3170,3335492,36630004
3171,3312996,00780039
3172,3306991,01850812
3173,3274455,25380806
3174,3256982,21080040
3175,3198644,35180029
3176,3088847,01170081
3177,3048393,02200065
3178,3048381,01400876
3179,2972719,04580824
3180,2946167,01810850
3181,2946118,01580082
3182,2534176,11732380
3183,2499753,00900033
3184,2495052,06730847
3185,2371594,12990314
3186,2371594,12990991
3187,1496224,00760083
3188,1418333,04550050
3189,1418333,04550842
3190,1415246,00810846
3191,1380124,03160035
3192,3351531,21320852
3193,3619481,00790064
3194,2296874,01020046
3195,4018294,16560009
3196,4005952,0515N0062
3197,2654948,00511313
3198,4007108,07960842
3199,1800460,780847
3200,3997923,01040814
3201,3987909,01050846
3202,4353042,01380013
3203,1750762,01400913
3204,1784213,01580080
3205,3067027,01630051
3206,4045690,01630849
3207,3281658,01860041
3208,1268800,01960035
3209,3990208,02140850
3210,1412761,02180080
3211,2223689,02220814
3212,3970121,02230025
3213,3630592,02470094
3214,1567527,02530844
3215,2798092,02990831
3216,1583318,02990832
3217,1583329,02990833
3218,3511931,03300800
3219,3525730,04030836
3220,1720876,04560040
3221,1720876,04561960
3222,1417479,04580021
3223,3373031,04720129
3224,3633172,04860832
3225,4005952,0515N0062
3226,2807339,0516S0035
3227,2807339,0516S0861
3228,3490061,05402838
3229,4051449,05422962
3230,1311349,06690854
3231,1309871,06760114
3232,3811744,1270854
3233,2802906,18050800
3234,4007715,18151072
3235,3990143,19320813
3236,3512965,20490810
3237,4360255,21060106
3238,3644356,21320030
3239,4360489,25740829
3240,3513025,25740831
3241,3500398,25810448
3242,3111726,02870812
3243,3512980,28731101
3244,4364548,29670051
3245,3513078,30640044
3246,3513020,30650036
3247,3537741,3537741
3248,3630382,3630382
3249,3760910,36640823
3250,3670227,43270803
3251,4343921,52030028
3252,4029073,19320001
3253,3662818,23080805
3254,2267,02530847
3255,5829,01830857
3256,13149,00720076
3257,16885,02140103
3258,17803,01620095
3259,19680,02130017
3260,23441,00750864
3261,25204,01160073
3262,29225,03210027
3263,1029531,04570039
3264,1030402,00420054
3265,1030454,13740850
3266,1032878,00570055
3267,1034322,01970853
3268,1034332,01970854
3269,1043010,02140109
3270,1050505,01400089
3271,1061926,01620092
3272,1069660,01820078
3273,1069662,06750853
3274,1070151,02850049
3275,1071004,02180079
3276,1071476,01390816
3277,1083462,4563068
3278,1127988,01590087
3279,1127988,01590860
3280,1159361,01070075
3281,1163866,00080811
3282,1184444,04940032
3283,1184444,04940033
3284,1188995,02850048
3285,1188996,02850047
3286,1189000,05380873
3287,1191010,01660032
3288,1192428,04570038
3289,1196655,02200066
3290,1205203,01840071
3291,1214094,02520085
3292,1221854,02520085
3293,1229576,01000116
3294,1229621,01000118
3295,1229780,02480069
3296,1230827,01000119
3297,1238339,02150013
3298,1242152,03220021
3299,1242253,01830883
3300,1242253,01830884
3301,1253867,03860001
3302,1257635,03160032
3303,1257638,02170050
3304,1257639,01640035
3305,1257640,01610037
3306,1257641,01610031
3307,1257643,01600035
3308,1257644,01420825
3309,1257646,00740832
3310,1267785,01660862
3311,1268752,01400092
3312,1268754,03180032
3313,1268800,01960035
3314,1273006,02520079
3315,1273027,02520060
3316,1309871,06760114
3317,1327534,01030042
3318,1328161,03750125
3319,1330640,01850828
3320,1331462,01050845
3321,1334631,06750841
3322,1337470,02210809
3323,1340568,02530059
3324,1341848,04890021
3325,1342182,05740025
3326,1345607,06220089
3327,1346869,02860818
3328,1346869,02860819
3329,1347006,02480075
3330,1347061,03870868
3331,1348840,06770146
3332,1356732,02470092
3333,1356874,02160033
3334,1356880,01260830
3335,1357840,06300071
3336,1369166,01590090
3337,1373989,00730084
3338,1378102,04050026
3339,1380075,00760088
3340,1384590,03450041
3341,1389055,02540835
3342,1389067,02540839
3343,1390727,01860810
3344,1391419,06750855
3345,1391567,00132073
3346,1396919,01070077
3347,1396921,02240824
3348,1397164,02180077
3349,1397627,02500841
3350,1398167,03220020
3351,1401399,01990832
3352,1404504,07120111
3353,1406610,01680823
3354,1406853,06750847
3355,1407276,02900044
3356,1407852,02880846
3357,1409004,06260078
3358,1411409,01620037
3359,1411409,01620038
3360,1411409,01620074
3361,1411409,01620807
3362,1411409,01620808
3363,1411430,02200067
3364,1412761,02180080
3365,1415246,00810850
3366,1415263,00430026
3367,1416407,00550856
3368,1416427,00550855
3369,1417479,04580021
3370,1417487,02880058
3371,1418352,00770060
3372,1418391,00550855
3373,1418471,01220824
3374,1418471,01220825
3375,1419320,00800825
3376,1419589,03200814
3377,1419646,01620100
3378,1419667,02860041
3379,1419693,01060048
3380,1419714,01030001
3381,1419760,00280000
3382,1419778,00060825
3383,1419790,00720007
3384,1419812,01220029
3385,1420061,02540053
3386,1420135,05380874
3387,1423276,01260062
3388,1423296,02510012
3389,1423392,01980846
3390,1423434,01620822
3391,1423464,01620077
3392,1423975,01850042
3393,1424750,06260079
3394,1427108,03270841
3395,1427938,02140859
3396,1429585,20490805
3397,1433767,02470101
3398,1435477,03720034
3399,1435721,02500047
3400,1436116,01380803
3401,1436134,04950107
3402,1436140,04630024
3403,1436314,02240022
3404,1436368,04070815
3405,1446135,04280020
3406,1447242,06770145
3407,1454748,05690865
3408,1470509,01400090
3409,1479517,05370810
3410,1483327,00370854
3411,1486998,02840042
3412,1488874,00241008
3413,1491224,00670062
3414,1492661,02470096
3415,1502748,05650020
3416,1525528,02220027
3417,1532643,05690864
3418,1544020,04060026
3419,1551671,01001617
3420,1562783,11850081
3421,1566689,04050021
3422,1567527,02530844
3423,1583318,02990832
3424,1583321,06250061
3425,1583325,02670042
3426,1597342,01260058
3427,1600732,00700195
3428,1620667,06750832
3429,1641990,01260852
3430,1675389,01970855
3431,1711353,16610817
3432,1717883,01370059
3433,1717883,01370825
3434,1720876,04560040
3435,1720876,04561960
3436,1750762,01400913
3437,1765382,02160800
3438,1765420,02160027
3439,1774495,01820828
3440,1779473,04040816
3441,1784213,01580080
3442,1787720,03270840
3443,1800460,00780847
3444,1800460,0780847
3445,1852852,06250060
3446,1856025,02140102
3447,1865876,01690071
3448,1873494,01980845
3449,1947403,01710033
3450,1960203,07200824
3451,1960252,07200825
3452,1984865,01170075
3453,2008126,04870017
3454,2008136,38400023
3455,2008147,37000045
3456,2035970,02530068
3457,2223689,02220814
3458,2226415,18020024
3459,2236387,01050844
3460,2265015,00770060
3461,2265100,00420055
3462,2265130,00790065
3463,2265130,00790853
3464,2266003,00800056
3465,2266039,00560030
3466,2266081,00770059
3467,2266110,00410040
3468,2285518,01150085
3469,2292586,01010062
3470,2293694,00570056
3471,2293741,01220028
3472,2296874,01020046
3473,2308305,02480066
3474,2308771,01070062
3475,2381169,00680088
3476,2394435,00730883
3477,2394435,00730884
3478,2411223,01960834
3479,2494497,13740850
3480,2517260,04300800
3481,2534176,11730820
3482,2590124,00850844
3483,2590129,11900078
3484,2596994,01840075
3485,2609487,06750846
3486,2643783,21320029
3487,2656301,00360048
3488,2675356,04550842
3489,2675356,04557001
3490,2681078,07200826
3491,2686138,04520032
3492,2688469,13740850
3493,2690684,01020046
3494,2690736,01020046
3495,2704668,03770040
3496,2706378,02870813
3497,2709209,01020046
3498,2728715,05680043
3499,2774635,02140105
3500,2776163,20490804
3501,2786219,03480832
3502,2791015,05020184
3503,2791015,521235317
3504,2802906,18050800
3505,2807339,0516S0035
3506,2807339,0516S0861
3507,2840677,02910037
3508,2896787,01260059
3509,2923735,01920825
3510,2929580,06190176
3511,2937321,01860039
3512,2938280,01000103
3513,2947118,26240831
3514,2947118,26240832
3515,2951555,00540841
3516,2951825,38210040
3517,2977909,05740808
3518,2977909,05740809
3519,2977909,05740810
3520,2977909,05740811
3521,2977909,05740812
3522,2992806,02140854
3523,2999304,05310036
3524,3016235,01260061
3525,3025626,01270040
3526,3055681,02200044
3527,3072252,19230064
3528,3089076,03750836
3529,3089076,03757006
3530,3111726,2870812
3531,3122341,06660015
3532,3197385,2210037
3533,3198644,35180029
3534,3205476,31290801
3535,3230040,00390004
3536,3238385,00730079
3537,3259832,19773012
3538,3267015,06750850
3539,3267016,05690080
3540,3267017,01590084
3541,3268854,01660042
3542,3274029,03190864
3543,3281658,01860041
3544,3281658,1092S0020
3545,3283449,03460805
3546,3283514,05630016
3547,3286246,59260003
3548,3295814,05400109
3549,3295814,05400118
3550,3297072,39530002
3551,3297072,39540004
3552,3297072,40240002
3553,3297072,40250004
3554,3298250,28481848
3555,3298382,36300808
3556,3298389,04480112
3557,3298389,04470041
3558,3298389,04810023
3559,3298446,36300807
3560,3299991,01390817
3561,3306992,01160076
3562,3306993,11910072
3563,3314944,50570803
3564,3316372,58690068
3565,3316403,59150014
3566,3335507,06280169
3567,3350280,01170078
3568,3351514,03190863
3569,3351518,02540838
3570,3353093,02732706
3571,3353520,07700809
3572,3353541,06710030
3573,3353543,06720847
3574,3353544,03870869
3575,3353544,03877000
3576,3353544,04357000
3577,3353545,03870866
3578,3353558,12991027
3579,3353559,12991026
3580,3353578,01160075
3581,3358048,33590048
3582,3361435,00172007
3583,3373031,04720129
3584,3394466,00971051
3585,3402383,02190018
3586,3408948,01980039
3587,3411637,03900053
3588,3419535,21061085
3589,3421706,25350041
3590,3422310,3422310
3591,3425601,25411133
3592,3426697,21380812
3593,3435335,02480830
3594,3448441,00080808
3595,3467992,27940899
3596,3468298,04440810
3597,3468516,43590834
3598,3470446,04650096
3599,3472298,02352851
3600,3472542,05740024
3601,3475570,00713159
3602,3475610,01170879
3603,3480699,01880072
3604,3481081,38540801
3605,3481129,04640026
3606,3487836,03430023
3607,3489461,04230018
3608,3490082,18051067
3609,3491858,03692805
3610,3494759,00900032
3611,3495558,02420093
3612,3495624,01570867
3613,3495768,19730022
3614,3496646,41630004
3615,3496813,01610030
3616,3499931,00810096
3617,3499934,02450844
3618,3500320,06280901
3619,3500380,25810471
3620,3500398,25810448
3621,3500466,01160077
3622,3500628,03190822
3623,3500776,11990053
3624,3501158,02500051
3625,3501305,01000120
3626,3501692,01562138
3627,3502126,22260800
3628,3502512,00730080
3629,3502821,22250844
3630,3503353,18690036
3631,3504183,00370853
3632,3504836,12030047
3633,3505747,62190032
3634,3506383,13210827
3635,3506489,01730809
3636,3506518,PAR01200034
3637,3506526,26760795
3638,3506588,13000532
3639,3507171,17092430
3640,3508102,20491080
3641,3508225,02102595
3642,3508507,35480002
3643,3508507,PAR01200034
3644,3508539,PAR01200034
3645,3508616,16990001
3646,3508616,16992425
3647,3509604,01570864
3648,3510039,00790064
3649,3510302,0182N0011
3650,3510438,43500006
3651,3510450,04940859
3652,3510462,01630052
3653,3512309,01570864
3654,3512552,16570024
3655,3512611,28110802
3656,3512639,16610855
3657,3512670,01660043
3658,3512670,01660863
3659,3512672,03173086
3660,3512679,01290070
3661,3512679,01410069
3662,3512771,5173063
3663,3512821,36050812
3664,3512849,43500006
3665,3513593,25710954
3666,3513627,01890060
3667,3513647,25451139
3668,3513807,04573066
3669,3514046,05142900
3670,3514113,1264E2396
3671,3514124,01581058
3672,3514127,05042275
3673,3514246,11880118
3674,3514785,00240870
3675,3518921,07000044
3676,3518922,42730005
3677,3519199,06290041
3678,3519739,02120851
3679,3520098,00251782
3680,3524410,00670065
3681,3524412,02470873
3682,3524414,02110858
3683,3524415,01950846
3684,3524416,06280876
3685,3524433,00970816
3686,3524434,01580838
3687,3525730,04030836
3688,3540220,02820044
3689,3540346,00960814
3690,3540396,25890847
3691,3540424,02110041
3692,3541006,26890861
3693,3541143,02110852
3694,3541282,26081039
3695,3542046,25710104
3696,3542092,25720815
3697,3547767,56270099
3698,3551424,00720075
3699,3616625,00410040
3700,3616627,01020046
3701,3616627,01020839
3702,3616627,01020840
3703,3619266,00770060
3704,3619434,13210815
3705,3619434,13210827
3706,3619481,00790064
3707,3619481,007900853
3708,3622119,02810049
3709,3628699,02140107
3710,3628787,16012424
3711,3630592,02470094
3712,3632444,04880843
3713,3633172,04860832
3714,3633172,4860832
3715,3633411,00360859
3716,3633445,26090858
3717,3635119,01950145
3718,3635979,PAR01460072
3719,3636028,06280859
3720,3636771,02500858
3721,3636920,07550003
3722,3636985,07550849
3723,3637800,35760816
3724,3641710,03220813
3725,3641737,00880058
3726,3644356,21320030
3727,3644406,05250840
3728,3656431,05610037
3729,3662992,PAR01170021
3730,3663542,3377E0807
3731,3663625,02050058
3732,3668098,02220024
3733,3668860,05460819
3734,3670227,43270803
3735,3672429,00720858
3736,3672603,00300818
3737,3672674,02100126
3738,3672756,02110037
3739,3672853,02220022
3740,3672855,25350039
3741,3673287,07410816
3742,3679816,04490059
3743,3681481,19320806
3744,3682457,00520805
3745,3682467,00290003
3746,3685460,00160093
3747,3685460,00160863
3748,3686122,02450027
3749,3686127,54400805
3750,3697707,17240805
3751,3698501,01552131
3752,3757568,19783013
3753,3760909,45090157
3754,3760910,36640823
3755,3762115,04840836
3756,3762120,07620841
3757,3770872,21321086
3758,3788558,04050024
3759,3790692,17240805
3760,3795742,04190847
3761,3812073,17240805
3762,3815299,17240805
3763,3815302,17240805
3764,3815709,17240805
3765,3815937,17240805
3766,3829893,50570803
3767,3830279,06300069
3768,3830280,02190018
3769,3857643,01820082
3770,3857665,19200826
3771,3857666,19200824
3772,3857667,19320810
3773,3857668,19200055
3774,3857670,25890477
3775,3867812,01170080
3776,3895978,36670056
3777,3916525,20384003
3778,3916703,20380010
3779,3919889,02230024
3780,3955321,00930830
3781,3970121,02230025
3782,3974484,01570107
3783,3977161,12220062
3784,3979275,22081088
3785,3980627,00270819
3786,3981295,01100809
3787,3981395,14670882
3788,3981521,01660861
3789,3982215,07720022
3790,3983039,01812180
3791,3984056,28681520
3792,3984106,45090157
3793,3984144,45110068
3794,3984355,35010125
3795,3984616,26670847
3796,3986541,01792173
3797,3986543,01560034
3798,3987077,0004N0027
3799,3987311,01400095
3800,3987320,5462281
3801,3987331,01890062
3802,3987686,07410817
3803,3987783,06280174
3804,3987909,01050846
3805,3987925,02210818
3806,3987935,05160894
3807,3989383,04412541
3808,3989484,00930146
3809,3989751,02530807
3810,3989831,25520812
3811,3989870,02880061
3812,3989872,0189N0800
3813,3989905,26660832
3814,3989931,01850823
3815,3989980,05173053
3816,3990143,19320813
3817,3990149,4660841
3818,3990208,02140850
3819,3990212,29670077
3820,3990264,16690805
3821,3991514,59120818
3822,3993124,28950155
3823,3993306,56260815
3824,3993635,25281103
3825,3993696,00251646
3826,3993734,00700196
3827,3994010,61180045
3828,3994644,12050079
3829,3994897,25281101
3830,3994900,00282010
3831,3994902,17082428
3832,3996159,00730082
3833,3996319,26930042
3834,3996781,01700039
3835,3997131,02470093
3836,3997811,22080062
3837,3997827,01150082
3838,3997829,25650804
3839,3997842,01770804
3840,3997884,27920801
3841,3997889,29680801
3842,3997893,01790105
3843,3997895,39030809
3844,3997905,07330851
3845,3997914,25820826
3846,3997919,25890828
3847,3997923,01040814
3848,3997957,27850062
3849,3997985,PAR00890021
3850,3997988,25720036
3851,3998588,02630865
3852,3998607,25540014
3853,3998635,25830463
3854,3998710,38310047
3855,3998908,01940113
3856,3999116,25361117
3857,3999656,53590324
3858,3999748,04290836
3859,3999748,04290837
3860,3999815,18230009
3861,4000077,02770048
3862,4000632,02362676
3863,4000634,02092932
3864,4000663,52790050
3865,4000666,25840827
3866,4000668,22341303
3867,4000672,28010803
3868,4000674,26221233
3869,4000677,22181092
3870,4000686,26711055
3871,4000713,25380803
3872,4002649,25490877
3873,4004685,28340863
3874,4005190,02140108
3875,4005287,0173S0800
3876,4005419,26120651
3877,4005498,06570817
3878,4005943,17860008
3879,4006484,01151057
3880,4006488,43950816
3881,4006670,02430827
3882,4007053,43960153
3883,4007057,43960154
3884,4007095,58730050
3885,4007102,36980011
3886,4007106,36980012
3887,4007108,7960842
3888,4007112,26880107
3889,4007117,26880805
3890,4007122,27900810
3891,4007344,10302855
3892,4007345,02812255
3893,4007348,25860812
3894,4007349,25911367
3895,4007383,02072515
3896,4007384,56270093
3897,4007417,20330016
3898,4007712,25000088
3899,4007715,18151072
3900,4007727,26630845
3901,4007754,01840830
3902,4007886,26221234
3903,4007893,00162006
3904,4008037,01630056
3905,4008449,PAR00880360
3906,4008453,36570832
3907,4008454,36570832
3908,4008456,36570832
3909,4008505,36570832
3910,4008506,36570832
3911,4008507,36570832
3912,4008510,36570832
3913,4008511,36570832
3914,4008512,36570832
3915,4008513,36570832
3916,4008514,36570832
3917,4008515,36570832
3918,4008516,36570832
3919,4008518,36570832
3920,4008525,36570832
3921,4008534,36570832
3922,4014509,18020823
3923,4014668,02470103
3924,4018294,16560009
3925,4018326,01770129
3926,4019470,02432538
3927,4019559,01780092
3928,4019564,02352866
3929,4019572,25291109
3930,4019574,01770130
3931,4019576,19190823
3932,4019580,02092636
3933,4020027,02100128
3934,4020144,04480111
3935,4028290,36570832
3936,4034763,02452247
3937,4051449,05422962
3938,4051768,05710055
